Name,Version,Status,Context,Lint command,Lint status,Lint duration,Lint output,Dry with Coq command,Dry with Coq status,Dry with Coq duration,Dry with Coq output,Dry without Coq command,Dry without Coq status,Dry without Coq duration,Dry without Coq output,Deps command,Deps status,Deps duration,Deps output,Package command,Package status,Package duration,Package output,Uninstall command,Uninstall status,Uninstall duration,Uninstall output,Missing removes,Mistake removes,Install sizes
coq:contrib:ccs,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:ccs/coq:contrib:ccs.dev,0,0,"",opam install -y --show-action coq:contrib:ccs.dev coq.8.4.5,768,1,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:ccs -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:ccs.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:ccs,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:ccs/coq:contrib:ccs.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:ccs.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:ccs.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:ccs.8.4.dev,0,3,"",opam remove -y coq:contrib:ccs.8.4.dev,0,2,"","","","install/coq:contrib:ccs.install
1
lib/coq:contrib:ccs/opam.config
1
lib/coq/user-contrib/CCS/Trans_Sys.vo
92462"
coq:contrib:cats-in-zfc,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:cats-in-zfc/coq:contrib:cats-in-zfc.dev,0,0,"",opam install -y --show-action coq:contrib:cats-in-zfc.dev coq.8.4.5,768,0,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:cats-in-zfc -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:cats-in-zfc.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:cats-in-zfc,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:cats-in-zfc/coq:contrib:cats-in-zfc.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:cats-in-zfc.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:cats-in-zfc.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:cats-in-zfc.8.4.dev,0,66,"",opam remove -y coq:contrib:cats-in-zfc.8.4.dev,0,2,"","","","install/coq:contrib:cats-in-zfc.install
1
lib/coq:contrib:cats-in-zfc/opam.config
1
lib/coq/user-contrib/CatsInZFC/colimits.vo
259707
lib/coq/user-contrib/CatsInZFC/set_theory.vo
96532
lib/coq/user-contrib/CatsInZFC/fiprod.vo
141693
lib/coq/user-contrib/CatsInZFC/cat_examples.vo
279509
lib/coq/user-contrib/CatsInZFC/transfinite.vo
191591
lib/coq/user-contrib/CatsInZFC/category.vo
174300
lib/coq/user-contrib/CatsInZFC/universe.vo
31894
lib/coq/user-contrib/CatsInZFC/nat_trans.vo
151325
lib/coq/user-contrib/CatsInZFC/fmachine.vo
248675
lib/coq/user-contrib/CatsInZFC/functor.vo
118249
lib/coq/user-contrib/CatsInZFC/limits.vo
403595
lib/coq/user-contrib/CatsInZFC/equalizer.vo
112580
lib/coq/user-contrib/CatsInZFC/notation.vo
210719
lib/coq/user-contrib/CatsInZFC/ordinal.vo
72054
lib/coq/user-contrib/CatsInZFC/order.vo
327675
lib/coq/user-contrib/CatsInZFC/cardinal.vo
40503
lib/coq/user-contrib/CatsInZFC/functions.vo
156106
lib/coq/user-contrib/CatsInZFC/functor_cat.vo
118409
lib/coq/user-contrib/CatsInZFC/axioms.vo
18289
lib/coq/user-contrib/CatsInZFC/tactics.vo
40979
lib/coq/user-contrib/CatsInZFC/fc_limits.vo
134432
lib/coq/user-contrib/CatsInZFC/little_cat.vo
411099"
coq:contrib:cantor,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:cantor/coq:contrib:cantor.dev,0,0,"",opam install -y --show-action coq:contrib:cantor.dev coq.8.4.5,768,1,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:cantor -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:cantor.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:cantor,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:cantor/coq:contrib:cantor.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:cantor.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:cantor.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:cantor.8.4.dev,0,29,"",opam remove -y coq:contrib:cantor.8.4.dev,0,2,"","","","install/coq:contrib:cantor.install
1
lib/coq/user-contrib/Cantor/rpo/term.vo
233857
lib/coq/user-contrib/Cantor/rpo/rpo.vo
339009
lib/coq/user-contrib/Cantor/epsilon0/EPSILON0.vo
926813
lib/coq/user-contrib/Cantor/epsilon0/MSE0.vo
148133
lib/coq/user-contrib/Cantor/epsilon0/Goodstein.vo
218927
lib/coq/user-contrib/Cantor/epsilon0/Hydra.vo
220743
lib/coq/user-contrib/Cantor/prelude/decidable_set.vo
988
lib/coq/user-contrib/Cantor/prelude/PartialFix.vo
15134
lib/coq/user-contrib/Cantor/prelude/More_nat.vo
32530
lib/coq/user-contrib/Cantor/prelude/dickson.vo
93047
lib/coq/user-contrib/Cantor/prelude/not_decreasing.vo
5443
lib/coq/user-contrib/Cantor/prelude/Tools.vo
861
lib/coq/user-contrib/Cantor/prelude/more_list.vo
117767
lib/coq/user-contrib/Cantor/prelude/list_set.vo
148664
lib/coq/user-contrib/Cantor/prelude/closure.vo
8794
lib/coq/user-contrib/Cantor/prelude/AccP.vo
9688
lib/coq/user-contrib/Cantor/prelude/list_permut.vo
57106
lib/coq/user-contrib/Cantor/gamma0/Gamma0_prelude.vo
50556
lib/coq/user-contrib/Cantor/gamma0/Gamma0.vo
1861157
lib/coq/user-contrib/Cantor/gamma0/Gamma0_length.vo
39601
lib/coq/user-contrib/Cantor/misc/G4.vo
132753
lib/coq:contrib:cantor/opam.config
1"
coq:contrib:canon-bdds,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:canon-bdds/coq:contrib:canon-bdds.dev,0,0,"",opam install -y --show-action coq:contrib:canon-bdds.dev coq.8.4.5,768,1,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:canon-bdds -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:canon-bdds.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:canon-bdds,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:canon-bdds/coq:contrib:canon-bdds.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:canon-bdds.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:canon-bdds.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:canon-bdds.8.4.dev,0,13,"",opam remove -y coq:contrib:canon-bdds.8.4.dev,0,2,"","","","install/coq:contrib:canon-bdds.install
1
lib/coq:contrib:canon-bdds/opam.config
1"
coq:contrib:buchberger,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:buchberger/coq:contrib:buchberger.dev,0,0,"",opam install -y --show-action coq:contrib:buchberger.dev coq.8.4.5,768,1,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:buchberger -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:buchberger.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:buchberger,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:buchberger/coq:contrib:buchberger.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:buchberger.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:buchberger.8.4.dev,0,3,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:buchberger.8.4.dev,0,43,"",opam remove -y coq:contrib:buchberger.8.4.dev,0,2,"","","","install/coq:contrib:buchberger.install
1
lib/coq:contrib:buchberger/opam.config
1
lib/coq/user-contrib/Buchberger/WfR0.vo
59337
lib/coq/user-contrib/Buchberger/CoefStructure.vo
58722
lib/coq/user-contrib/Buchberger/Pplus.vo
260241
lib/coq/user-contrib/Buchberger/Pcrit.vo
151191
lib/coq/user-contrib/Buchberger/BuchRed.vo
193201
lib/coq/user-contrib/Buchberger/OpenIndGoodRel.vo
9320
lib/coq/user-contrib/Buchberger/Bar.vo
35114
lib/coq/user-contrib/Buchberger/Peq.vo
92133
lib/coq/user-contrib/Buchberger/POrder.vo
103221
lib/coq/user-contrib/Buchberger/DivTerm.vo
143198
lib/coq/user-contrib/Buchberger/Pmult.vo
73283
lib/coq/user-contrib/Buchberger/Dickson.vo
42025
lib/coq/user-contrib/Buchberger/Pcomb.vo
149609
lib/coq/user-contrib/Buchberger/moreCoefStructure.vo
29477
lib/coq/user-contrib/Buchberger/Pminus.vo
275794
lib/coq/user-contrib/Buchberger/Pspminus.vo
129055
lib/coq/user-contrib/Buchberger/Pmults.vo
82306
lib/coq/user-contrib/Buchberger/OrderStructure.vo
12301
lib/coq/user-contrib/Buchberger/LexiOrder.vo
23378
lib/coq/user-contrib/Buchberger/BuchAux.vo
204090
lib/coq/user-contrib/Buchberger/Monomials.vo
56456
lib/coq/user-contrib/Buchberger/Buch.vo
382199
lib/coq/user-contrib/Buchberger/Preducestar.vo
248352
lib/coq/user-contrib/Buchberger/Fred.vo
47127
lib/coq/user-contrib/Buchberger/ListProps.vo
7417
lib/coq/user-contrib/Buchberger/Preduce.vo
177168
lib/coq/user-contrib/Buchberger/Preduceplus.vo
173147
lib/coq/user-contrib/Buchberger/Term.vo
90337
lib/coq/user-contrib/Buchberger/Pspoly.vo
260167
lib/coq/user-contrib/Buchberger/LetP.vo
1285
lib/coq/user-contrib/Buchberger/Extract.vo
13449"
coq:contrib:bertrand,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:bertrand/coq:contrib:bertrand.dev,0,0,"",opam install -y --show-action coq:contrib:bertrand.dev coq.8.4.5,768,1,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:bertrand -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:bertrand.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:bertrand,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:bertrand/coq:contrib:bertrand.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:bertrand.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:bertrand.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:bertrand.8.4.dev,0,35,"",opam remove -y coq:contrib:bertrand.8.4.dev,0,2,"","","","install/coq:contrib:bertrand.install
1
lib/coq:contrib:bertrand/opam.config
1
lib/coq/user-contrib/Bertrand/Div.vo
40069
lib/coq/user-contrib/Bertrand/Knuth_def.vo
27585
lib/coq/user-contrib/Bertrand/Raux.vo
29260
lib/coq/user-contrib/Bertrand/Summation.vo
33195
lib/coq/user-contrib/Bertrand/Bertrand.vo
73192
lib/coq/user-contrib/Bertrand/Factorial_bis.vo
12969
lib/coq/user-contrib/Bertrand/DivDirac.vo
18098
lib/coq/user-contrib/Bertrand/Divides.vo
38391
lib/coq/user-contrib/Bertrand/Power.vo
22760
lib/coq/user-contrib/Bertrand/PowerDiv.vo
36863
lib/coq/user-contrib/Bertrand/Misc.vo
52721
lib/coq/user-contrib/Bertrand/Product.vo
31314
lib/coq/user-contrib/Bertrand/Extraction.vo
16826
lib/coq/user-contrib/Bertrand/why/WhyArrays.vo
20971
lib/coq/user-contrib/Bertrand/Gcd.vo
45787
lib/coq/user-contrib/Bertrand/sTactic.vo
2829
lib/coq/user-contrib/Bertrand/Prime.vo
32082
lib/coq/user-contrib/Bertrand/Knuth_why.vo
1394074
lib/coq/user-contrib/Bertrand/PrimeDirac.vo
69401
lib/coq/user-contrib/Bertrand/Partition.vo
156322
lib/coq/user-contrib/Bertrand/Binomial.vo
45395
lib/coq/user-contrib/Bertrand/Check128.vo
29822
lib/coq/user-contrib/Bertrand/PowerBinomial.vo
25823"
coq:contrib:bdds,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:bdds/coq:contrib:bdds.dev,0,0,"",opam install -y --show-action coq:contrib:bdds.dev coq.8.4.5,768,0,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:bdds -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:bdds.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:bdds,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:bdds/coq:contrib:bdds.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:bdds.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:bdds.8.4.dev,0,17,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:bdds.8.4.dev,0,56,"",opam remove -y coq:contrib:bdds.8.4.dev,0,2,"","","","install/coq:contrib:bdds.install
1
lib/coq:contrib:bdds/opam.config
1"
coq:contrib:axiomatic-abp,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:axiomatic-abp/coq:contrib:axiomatic-abp.dev,0,0,"",opam install -y --show-action coq:contrib:axiomatic-abp.dev coq.8.4.5,768,1,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:axiomatic-abp -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:axiomatic-abp.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:axiomatic-abp,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:axiomatic-abp/coq:contrib:axiomatic-abp.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:axiomatic-abp.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:axiomatic-abp.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:axiomatic-abp.8.4.dev,0,8,"",opam remove -y coq:contrib:axiomatic-abp.8.4.dev,0,2,"","","","install/coq:contrib:axiomatic-abp.install
1
lib/coq/user-contrib/AxiomaticABP/abp_lem3.vo
78021
lib/coq/user-contrib/AxiomaticABP/abp_defs.vo
125609
lib/coq/user-contrib/AxiomaticABP/abp_base.vo
66900
lib/coq/user-contrib/AxiomaticABP/abp_proc.vo
25999
lib/coq/user-contrib/AxiomaticABP/abp_lem25.vo
44149
lib/coq/user-contrib/AxiomaticABP/abp_lem2.vo
40020
lib/coq/user-contrib/AxiomaticABP/abp_lem1.vo
111908
lib/coq:contrib:axiomatic-abp/opam.config
1"
coq:contrib:automata,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:automata/coq:contrib:automata.dev,0,0,"",opam install -y --show-action coq:contrib:automata.dev coq.8.4.5,768,1,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:automata -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:automata.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:automata,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:automata/coq:contrib:automata.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:automata.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:automata.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:automata.8.4.dev,0,6,"",opam remove -y coq:contrib:automata.8.4.dev,0,2,"","","","install/coq:contrib:automata.install
1
lib/coq:contrib:automata/opam.config
1
lib/coq/user-contrib/Automata/gram.vo
34017
lib/coq/user-contrib/Automata/Max.vo
10369
lib/coq/user-contrib/Automata/Rat.vo
9285
lib/coq/user-contrib/Automata/fonctions.vo
29669
lib/coq/user-contrib/Automata/Ensf_produit.vo
11791
lib/coq/user-contrib/Automata/gram_g.vo
8481
lib/coq/user-contrib/Automata/Dec.vo
6459
lib/coq/user-contrib/Automata/more_words.vo
9252
lib/coq/user-contrib/Automata/Ensf.vo
1043
lib/coq/user-contrib/Automata/Ensf_dans.vo
8546
lib/coq/user-contrib/Automata/Relations.vo
8150
lib/coq/user-contrib/Automata/gram3.vo
45267
lib/coq/user-contrib/Automata/extract.vo
8406
lib/coq/user-contrib/Automata/PushdownAutomata.vo
16234
lib/coq/user-contrib/Automata/Reg.vo
94157
lib/coq/user-contrib/Automata/need.vo
4458
lib/coq/user-contrib/Automata/gram4.vo
37837
lib/coq/user-contrib/Automata/gram_aut.vo
95510
lib/coq/user-contrib/Automata/Ensf_couple.vo
3986
lib/coq/user-contrib/Automata/Ensf_inclus.vo
8826
lib/coq/user-contrib/Automata/Ensf_union.vo
5267
lib/coq/user-contrib/Automata/Ensf_types.vo
13022
lib/coq/user-contrib/Automata/Ensf_map.vo
9331
lib/coq/user-contrib/Automata/Ensf_disj.vo
10529
lib/coq/user-contrib/Automata/Ensf_inter.vo
6137
lib/coq/user-contrib/Automata/gram2.vo
42842
lib/coq/user-contrib/Automata/RatReg.vo
123846
lib/coq/user-contrib/Automata/gram5.vo
45695
lib/coq/user-contrib/Automata/Words.vo
22765"
coq:contrib:atbr,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:atbr/coq:contrib:atbr.dev,0,0,"",opam install -y --show-action coq:contrib:atbr.dev coq.8.4.5,768,0,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:atbr -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:atbr.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
